indicator_id,indicator_name,parent_code,parent_name,area_code,area_name,area_type,sex,age,category_type,category,time_period,value,lower_ci_95.0_limit,upper_ci_95.0_limit,lower_ci_99.8_limit,upper_ci_99.8_limit,count,denominator,value_note,recent_trend,compared_to_england_value_or_percentiles,column_not_used,time_period_sortable,new_data,compared_to_goal,time_period_range
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009391,Chelsea Riverside,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,16.66667,10.46635,23.595,8.19592,28.79336,20.0,120.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009392,Colville,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.69231,5.31781,15.32974,3.92031,19.94995,10.0,130.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009393,Courtfield,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009394,Dalgarno,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.33333,9.21717,20.19827,7.29677,24.61266,20.0,150.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009395,Earl's Court,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.09091,5.10733,16.20986,3.66897,21.46897,10.0,110.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009396,Golborne,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.33333,7.7269,18.17084,6.00533,22.54351,20.0,150.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009397,Holland,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.76471,4.96527,17.88264,3.44886,24.15747,10.0,85.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009398,Norland,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009399,Notting Dale,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.89474,5.63127,13.7904,4.34301,17.37209,15.0,190.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009400,Pembridge,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009401,Queen's Gate,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009402,Redcliffe,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009403,Royal Hospital,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009404,St. Helen's,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009405,Stanley,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009406,Bletchley East,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.52632,8.44003,12.52439,7.51641,13.97044,90.0,855.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009407,Bletchley Park,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.84404,10.62397,16.31304,9.35613,18.33292,70.0,545.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009408,Bletchley West,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.12121,9.15551,14.82038,7.94175,16.89252,60.0,495.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009409,Bradwell,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.34483,8.18492,14.00933,6.98673,16.20209,45.0,435.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009410,Broughton,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.76699,6.11009,9.35084,5.39709,10.52803,80.0,1030.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009411,Campbell Park & Old Woughton,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.34568,9.44392,15.83139,8.1047,18.19458,50.0,405.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009412,Central Milton Keynes,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.50442,9.288,14.59237,8.12865,16.50796,65.0,565.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009413,Danesborough & Walton,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.53425,5.93819,9.80453,5.13042,11.26087,55.0,730.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009414,Loughton & Shenley,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,6.66667,4.99036,8.55524,4.26711,9.92992,50.0,750.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009415,Monkston,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.11111,8.95809,14.5706,7.76022,16.63019,55.0,495.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009416,Newport Pagnell North & Hanslope,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.04225,4.59791,9.88936,3.68529,12.14461,25.0,355.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009417,Newport Pagnell South,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.33333,5.68309,11.36057,4.64538,13.6831,30.0,360.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009418,Olney,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,6.75676,4.60566,9.75814,3.70726,11.94104,25.0,370.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009419,Shenley Brook End,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.09091,6.87764,11.97203,5.84708,13.92248,45.0,495.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009420,Stantonbury,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.65574,8.14245,12.97543,7.10017,14.7433,65.0,610.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009421,Stony Stratford,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.43396,7.56062,12.64041,6.50176,14.54349,50.0,530.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009422,Tattenhoe,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,6.12245,3.97463,8.11843,3.23515,9.86036,30.0,490.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009423,Wolverton,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.70149,7.42976,11.86772,6.4766,13.49976,65.0,670.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009424,Woughton & Fishermead,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.13869,10.71143,15.76359,9.55472,17.52631,90.0,685.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009425,Abbots Langley & Bedmond,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,5.88235,2.84369,9.86655,2.01063,13.5059,10.0,170.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009426,Carpenders Park,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.89474,4.41614,11.9261,3.32242,15.4009,15.0,190.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009427,Chorleywood North & Sarratt,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009428,Chorleywood South & Maple Cross,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,4.54545,2.14727,7.52388,1.51809,10.37981,10.0,220.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009429,Dickinsons,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,4.87805,3.03724,9.39601,2.21087,12.563,10.0,205.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009430,Durrants,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,4.16667,2.87097,8.50025,2.11506,11.27532,10.0,240.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009431,Gade Valley,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,6.66667,3.39209,9.5914,2.52643,12.56573,15.0,225.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009432,Leavesden,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.92857,6.41565,13.25781,5.18936,16.06764,25.0,280.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009433,Moor Park & Eastbury,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009434,Oxhey Hall & Hayling,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.0,6.23396,13.47857,4.9778,16.50727,25.0,250.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009435,Penn & Mill End,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.0,7.52919,15.25726,6.11653,18.36802,25.0,250.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009436,Rickmansworth Town,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,5.88235,2.41789,9.06168,1.67928,12.63021,10.0,170.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009437,South Oxhey,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.0,6.58084,13.24462,5.36305,15.95043,30.0,300.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009438,Arrow,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009439,Aylestone Hill,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.52381,6.59568,18.75127,4.86406,24.1707,10.0,105.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009440,Backbury,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009441,Belmont Rural,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.69565,4.20886,14.32575,2.97637,19.322,10.0,115.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009442,Birch,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009443,Bircher,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009444,Bishops Frome & Cradley,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009445,Bobblestock,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009446,Bromyard Bringsty,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05009447,Bromyard West,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,,,,,,,,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20210000,,,3y
